ProjectId,StudyId,Author,Year,ExperimentID,CohortId,InferredSham,ModelType,ModelID,InterventionType,InterventionID,NumberOfAnimals,OutcomeId,TypeOfOutcomeResult,GreaterIsWorse,OutcomeResult,OutcomeError,ErrorType,TimeInMinute,AnnotatorIdStr,DateTimeCreated,Reconciled,Units,idStr,StageIdStr,StudyLabel,Was the size of the filament used for perforation model reported?,Was the perforation entry point reported?,Were the mice intubated?,Which mouse strain was used?,What are the information on mice sex?,Was the location of perforation reported?,Were any methods to reduce postsurgical pain/stress of mice reported,Was intracranial pressure montitored?,Did they use a sham group?,What was the size of the filament used for perforation model?,How were the mice anaesthetised?,What was the number of mice in untreated control group?,How were the animal housing conditions described?,Were animals with immunodepression used for experiments?,Is SAH grade reported?,Which intravenous anaesthetic was used?,How were the other animal housing conditions described?,Which filament was used for perforation model?,Corresponding authors name,Where was the location of perforation?,What is the age of the mice?,Is the age of the mice reported?,Which other anaesthetical procedure was used?,Which intervention was tested?,Which other filament type was used for perforation model?,How was the weight of the mice?,Were information about mouse sex given?,Corresponding author email,Which inhalative anaesthetic was used?,Was the duration of surgical treatment of perforation reported?,What is the number of mice in the sham group?,Which methods to reduce postsurgical pain/stress of mice were used?,Was the number of mice in the untreated control group reported?,Was the number of mice in the sham group reported?,Mouse strain reported?,How long was the duration of surgical treatment of perforation?,Were information about the weight of the mice given?,Where was the perforation entry point?,ExperimentLabel,Experiment label?,How was the timepoint of outcome assessment specified?,CohortLabel,Cohort label?,Number of animals in cohort,OutcomeLabel,Outcome measure average type,Which type of outcome was assessed?,Greater is worse.,Outcome measure units,Outcome measure error type,Outcome assessment procedure label?,ModelLabel,Disease model induction procedure label?,InterventionLabel,Treatment procedure label?
f526e2e8-f447-497e-91ed-9612ef7806ae,d9e5f446-a472-40b8-a4b9-3ea1cd0cf8bf,,2016,61ce220d-0be6-4d7e-a1a1-e7934442ba8f,3b01bd5c-1526-49a0-8241-1f6f20f58492,,model,c6eeadfd-c8aa-455c-95fe-97f0e7c31e65,intervention,07e5494f-f873-4928-a70a-6c13bcbf303b,17,3e533a39-6e52-4573-8c66-dce64cd6b946,mean,TRUE,7.14,0,sd,1,1d362025-1467-4810-8d69-52df43b69821,2021-10-13 09:36:18,FALSE,%,3b92e1cc-4816-45e0-8e1e-2afd625b76aa,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,FALSE,FALSE,not reported,C57Bl/6J ,male,FALSE,FALSE,not reported,FALSE,,Not reported,9,not reported,no,TRUE,,,not reported,Carl Muroi,,,FALSE,,MRI,,21-25g,TRUE,carl.muroi@hispeed.ch,,FALSE,,,TRUE,,TRUE,,TRUE,,observation of SAH,observation of SAH,,SAH,SAH,17,mortality,Mean,Mortality rate (%),TRUE,%,SD,mortality,SAH,SAH,MRI scan,MRI scan
f526e2e8-f447-497e-91ed-9612ef7806ae,d9e5f446-a472-40b8-a4b9-3ea1cd0cf8bf,,2016,61ce220d-0be6-4d7e-a1a1-e7934442ba8f,3b01bd5c-1526-49a0-8241-1f6f20f58492,,model,c6eeadfd-c8aa-455c-95fe-97f0e7c31e65,intervention,07e5494f-f873-4928-a70a-6c13bcbf303b,17,3e533a39-6e52-4573-8c66-dce64cd6b946,mean,TRUE,50,0,sd,5,1d362025-1467-4810-8d69-52df43b69821,2021-10-13 09:36:18,FALSE,%,3b92e1cc-4816-45e0-8e1e-2afd625b76aa,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,FALSE,FALSE,not reported,C57Bl/6J ,male,FALSE,FALSE,not reported,FALSE,,Not reported,9,not reported,no,TRUE,,,not reported,Carl Muroi,,,FALSE,,MRI,,21-25g,TRUE,carl.muroi@hispeed.ch,,FALSE,,,TRUE,,TRUE,,TRUE,,observation of SAH,observation of SAH,,SAH,SAH,17,mortality,Mean,Mortality rate (%),TRUE,%,SD,mortality,SAH,SAH,MRI scan,MRI scan
f526e2e8-f447-497e-91ed-9612ef7806ae,d9e5f446-a472-40b8-a4b9-3ea1cd0cf8bf,,2016,5f601b5c-219d-4712-9392-78d14951c9aa,f0918c0f-604c-45ee-b13b-1103158a4ef3,,model,1b074aad-b94c-4db8-8588-1355a289885e,intervention control,aafcaf9f-12b0-4898-830f-b59772f7a8f1,17,0bcd039b-38b6-4aa8-97e7-1a3b348e8457,median,TRUE,58.8,0,sem,0,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-10-06 11:03:27,FALSE,%,0516f3d4-6963-43c6-8963-2ad6e9964935,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,FALSE,FALSE,not reported,57Bl/6J,m,TRUE,FALSE,not reported,FALSE,,Not reported,9,not reported,no,TRUE,,,not reported,Carl Muroi,middle cerebral artery occlusion,,FALSE,,MRI filament perforation versus Middle cerebral artery occlusion,,21-25g,TRUE,carl.muroi@hispeed.ch,,FALSE,,,TRUE,,TRUE,,TRUE,,1,1,,1,1,17,Mortality Rate,Median,Mortality rate (%),TRUE,%,SEM,Mortality Rate,SAH,SAH,SAH,SAH
f526e2e8-f447-497e-91ed-9612ef7806ae,dee61796-1b46-4e5f-9755-a3af31005637,,2017,7713ea1c-b33c-4547-9351-649a0300b7d6,09a71d9c-e260-4114-bcc8-4dce7b1b2afe,,model,aec6c08d-30c1-44a5-97f4-a93abb602ffe,,,72,e2f6b2d5-efb9-4024-a543-d8df6a3315cc,mean,TRUE,26,0,sd,3,1d362025-1467-4810-8d69-52df43b69821,2021-10-12 20:24:52,FALSE,number,e957058d-192a-4b22-88eb-dcf6f6c27877,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,not reported,C57BL/6,male,TRUE,FALSE,not reported,FALSE,5-0,Inhalative,,other conditions,no,TRUE,," All animals were housed in groups of five per cage upon arrival with free access to food and water under controlled temperature, humidity, and lighting (12 h light–12 h dark cycle) conditions",other,Tatsushi Mutoh,bifurcation into the anterior and middle cerebral arteries,8 weeks and 9weeks when experiment started,TRUE,,4.7 T MRI scanner ,A 5–0 blunted white monofilament nylon,20-26g,TRUE, tmutoh@tiara.ocn.ne.jp,isoflurane 3% induction and 1.5% maintenance ,FALSE,,,FALSE,,TRUE,,TRUE,left ECA,SAH grade,SAH grade,,SAH grade,SAH grade,72,SAH grade,Mean,SAH grade,TRUE,number,SD,SAH grade,SAH(total),SAH(total),,
f526e2e8-f447-497e-91ed-9612ef7806ae,dee61796-1b46-4e5f-9755-a3af31005637,,2017,23f2b181-b3c1-4f66-a4a9-3823f9add477,7ce5188e-b75e-4f24-bc2b-4c507267a6af,,model,aec6c08d-30c1-44a5-97f4-a93abb602ffe,,,75,19676ed7-1c47-4c02-91a6-a77e33707877,mean,TRUE,3,0,sd,1,1d362025-1467-4810-8d69-52df43b69821,2021-10-12 20:24:52,FALSE,%,3c53726b-008f-4bd8-81a4-5af6c86b1de4,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,not reported,C57BL/6,male,TRUE,FALSE,not reported,FALSE,5-0,Inhalative,,other conditions,no,TRUE,," All animals were housed in groups of five per cage upon arrival with free access to food and water under controlled temperature, humidity, and lighting (12 h light–12 h dark cycle) conditions",other,Tatsushi Mutoh,bifurcation into the anterior and middle cerebral arteries,8 weeks and 9weeks when experiment started,TRUE,,4.7 T MRI scanner ,A 5–0 blunted white monofilament nylon,20-26g,TRUE, tmutoh@tiara.ocn.ne.jp,isoflurane 3% induction and 1.5% maintenance ,FALSE,,,FALSE,,TRUE,,TRUE,left ECA,mortality total,mortality total,,SAH(total),SAH(total),75,mortality,Mean,Mortality rate (%),TRUE,%,SD,mortality,SAH(total),SAH(total),,
f526e2e8-f447-497e-91ed-9612ef7806ae,dee61796-1b46-4e5f-9755-a3af31005637,,2017,7713ea1c-b33c-4547-9351-649a0300b7d6,09a71d9c-e260-4114-bcc8-4dce7b1b2afe,,model,aec6c08d-30c1-44a5-97f4-a93abb602ffe,,,72,e2f6b2d5-efb9-4024-a543-d8df6a3315cc,mean,TRUE,27,0,sd,4,1d362025-1467-4810-8d69-52df43b69821,2021-10-12 20:24:52,FALSE,number,e957058d-192a-4b22-88eb-dcf6f6c27877,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,not reported,C57BL/6,male,TRUE,FALSE,not reported,FALSE,5-0,Inhalative,,other conditions,no,TRUE,," All animals were housed in groups of five per cage upon arrival with free access to food and water under controlled temperature, humidity, and lighting (12 h light–12 h dark cycle) conditions",other,Tatsushi Mutoh,bifurcation into the anterior and middle cerebral arteries,8 weeks and 9weeks when experiment started,TRUE,,4.7 T MRI scanner ,A 5–0 blunted white monofilament nylon,20-26g,TRUE, tmutoh@tiara.ocn.ne.jp,isoflurane 3% induction and 1.5% maintenance ,FALSE,,,FALSE,,TRUE,,TRUE,left ECA,SAH grade,SAH grade,,SAH grade,SAH grade,72,SAH grade,Mean,SAH grade,TRUE,number,SD,SAH grade,SAH(total),SAH(total),,
f526e2e8-f447-497e-91ed-9612ef7806ae,dee61796-1b46-4e5f-9755-a3af31005637,,2017,8eb9671f-f51f-43e8-8e1c-987c282a04c7,3f5d80d5-37c2-4a02-8ad4-132565f6eb4d,,model,93f109a9-3298-4358-86be-165c459fd0de,,,29,19676ed7-1c47-4c02-91a6-a77e33707877,mean,TRUE,13,0,sd,1,1d362025-1467-4810-8d69-52df43b69821,2021-10-12 20:24:52,FALSE,%,33e5f432-a75b-4085-aa1d-fa915578791c,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,not reported,C57BL/6,male,TRUE,FALSE,not reported,FALSE,5-0,Inhalative,,other conditions,no,TRUE,," All animals were housed in groups of five per cage upon arrival with free access to food and water under controlled temperature, humidity, and lighting (12 h light–12 h dark cycle) conditions",other,Tatsushi Mutoh,bifurcation into the anterior and middle cerebral arteries,8 weeks and 9weeks when experiment started,TRUE,,4.7 T MRI scanner ,A 5–0 blunted white monofilament nylon,20-26g,TRUE, tmutoh@tiara.ocn.ne.jp,isoflurane 3% induction and 1.5% maintenance ,FALSE,,,FALSE,,TRUE,,TRUE,left ECA,mortality ischemia,mortality ischemia,,SAH with acute ischemia,SAH with acute ischemia,29,mortality,Mean,Mortality rate (%),TRUE,%,SD,mortality,SAH with acute ischemia,SAH with acute ischemia,,
f526e2e8-f447-497e-91ed-9612ef7806ae,dee61796-1b46-4e5f-9755-a3af31005637,,2017,23f2b181-b3c1-4f66-a4a9-3823f9add477,7ce5188e-b75e-4f24-bc2b-4c507267a6af,,model,aec6c08d-30c1-44a5-97f4-a93abb602ffe,,,75,19676ed7-1c47-4c02-91a6-a77e33707877,mean,TRUE,17.3,0,sd,2,1d362025-1467-4810-8d69-52df43b69821,2021-10-12 20:24:52,FALSE,%,3c53726b-008f-4bd8-81a4-5af6c86b1de4,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,not reported,C57BL/6,male,TRUE,FALSE,not reported,FALSE,5-0,Inhalative,,other conditions,no,TRUE,," All animals were housed in groups of five per cage upon arrival with free access to food and water under controlled temperature, humidity, and lighting (12 h light–12 h dark cycle) conditions",other,Tatsushi Mutoh,bifurcation into the anterior and middle cerebral arteries,8 weeks and 9weeks when experiment started,TRUE,,4.7 T MRI scanner ,A 5–0 blunted white monofilament nylon,20-26g,TRUE, tmutoh@tiara.ocn.ne.jp,isoflurane 3% induction and 1.5% maintenance ,FALSE,,,FALSE,,TRUE,,TRUE,left ECA,mortality total,mortality total,,SAH(total),SAH(total),75,mortality,Mean,Mortality rate (%),TRUE,%,SD,mortality,SAH(total),SAH(total),,
f526e2e8-f447-497e-91ed-9612ef7806ae,dee61796-1b46-4e5f-9755-a3af31005637,,2017,7713ea1c-b33c-4547-9351-649a0300b7d6,09a71d9c-e260-4114-bcc8-4dce7b1b2afe,,model,aec6c08d-30c1-44a5-97f4-a93abb602ffe,,,72,e2f6b2d5-efb9-4024-a543-d8df6a3315cc,mean,TRUE,4,0,sd,1,1d362025-1467-4810-8d69-52df43b69821,2021-10-12 20:24:52,FALSE,number,e957058d-192a-4b22-88eb-dcf6f6c27877,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,not reported,C57BL/6,male,TRUE,FALSE,not reported,FALSE,5-0,Inhalative,,other conditions,no,TRUE,," All animals were housed in groups of five per cage upon arrival with free access to food and water under controlled temperature, humidity, and lighting (12 h light–12 h dark cycle) conditions",other,Tatsushi Mutoh,bifurcation into the anterior and middle cerebral arteries,8 weeks and 9weeks when experiment started,TRUE,,4.7 T MRI scanner ,A 5–0 blunted white monofilament nylon,20-26g,TRUE, tmutoh@tiara.ocn.ne.jp,isoflurane 3% induction and 1.5% maintenance ,FALSE,,,FALSE,,TRUE,,TRUE,left ECA,SAH grade,SAH grade,,SAH grade,SAH grade,72,SAH grade,Mean,SAH grade,TRUE,number,SD,SAH grade,SAH(total),SAH(total),,
f526e2e8-f447-497e-91ed-9612ef7806ae,dee61796-1b46-4e5f-9755-a3af31005637,,2017,7713ea1c-b33c-4547-9351-649a0300b7d6,09a71d9c-e260-4114-bcc8-4dce7b1b2afe,,model,aec6c08d-30c1-44a5-97f4-a93abb602ffe,,,72,e2f6b2d5-efb9-4024-a543-d8df6a3315cc,mean,TRUE,17,0,sd,2,1d362025-1467-4810-8d69-52df43b69821,2021-10-12 20:24:52,FALSE,number,e957058d-192a-4b22-88eb-dcf6f6c27877,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,not reported,C57BL/6,male,TRUE,FALSE,not reported,FALSE,5-0,Inhalative,,other conditions,no,TRUE,," All animals were housed in groups of five per cage upon arrival with free access to food and water under controlled temperature, humidity, and lighting (12 h light–12 h dark cycle) conditions",other,Tatsushi Mutoh,bifurcation into the anterior and middle cerebral arteries,8 weeks and 9weeks when experiment started,TRUE,,4.7 T MRI scanner ,A 5–0 blunted white monofilament nylon,20-26g,TRUE, tmutoh@tiara.ocn.ne.jp,isoflurane 3% induction and 1.5% maintenance ,FALSE,,,FALSE,,TRUE,,TRUE,left ECA,SAH grade,SAH grade,,SAH grade,SAH grade,72,SAH grade,Mean,SAH grade,TRUE,number,SD,SAH grade,SAH(total),SAH(total),,
f526e2e8-f447-497e-91ed-9612ef7806ae,dee61796-1b46-4e5f-9755-a3af31005637,,2017,4200ce64-7369-498f-9d33-9077d0af0606,c5eff0af-e622-466c-ab0b-cdf022de5531,,model,744fa4b4-5586-40f1-afaa-1f9d039c6da8,intervention,af07789a-54e7-46ef-913d-12b62b4a82ef,78,96754377-601d-40ec-9c00-7a929dc8930a,mean,TRUE,4,0,sd,24,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-10-04 08:30:27,FALSE,%,ca6ac45f-acb4-48e1-84a1-bfbe12019528,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,not reported,C57BL/6,m,TRUE,FALSE,not reported,FALSE,5-0,Inhalative,79,group,no,TRUE,,,other,Tatsushi Mutoh,bifurcation of anterior and middle cerebral arrtery,8 weeks,TRUE,,MRI scan technologies,A 5–0 blunted white monofilament nylon suture,20-26 g,TRUE,tmutoh@tiara.ocn.ne.jp,Isoflurane,FALSE,,,TRUE,,TRUE,,TRUE,left external carotid artery,1,1,,1,1,78,Mortality Rate,Mean,Mortality rate (%),TRUE,%,SD,Mortality Rate,SAH,SAH,SAH,SAH
f526e2e8-f447-497e-91ed-9612ef7806ae,dee61796-1b46-4e5f-9755-a3af31005637,,2017,277d389d-cb9f-4bd2-9d8e-ae76e0c48f50,0bbcae19-e96d-4902-89b6-9d4ca650a442,,model,744fa4b4-5586-40f1-afaa-1f9d039c6da8,intervention,af07789a-54e7-46ef-913d-12b62b4a82ef,79,adee89b4-f237-44fb-95df-88ac939166cc,mean,TRUE,24,0,sd,0,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-10-04 08:30:27,FALSE,%,9737eead-40a8-43ff-a353-0a88ae26d583,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,not reported,C57BL/6,m,TRUE,FALSE,not reported,FALSE,5-0,Inhalative,79,group,no,TRUE,,,other,Tatsushi Mutoh,bifurcation of anterior and middle cerebral arrtery,8 weeks,TRUE,,MRI scan technologies,A 5–0 blunted white monofilament nylon suture,20-26 g,TRUE,tmutoh@tiara.ocn.ne.jp,Isoflurane,FALSE,,,TRUE,,TRUE,,TRUE,left external carotid artery,2,2,,2,2,79,SAH Grade,Mean,SAH grade,TRUE,%,SD,SAH Grade,SAH,SAH,SAH,SAH
f526e2e8-f447-497e-91ed-9612ef7806ae,dee61796-1b46-4e5f-9755-a3af31005637,,2017,4200ce64-7369-498f-9d33-9077d0af0606,c5eff0af-e622-466c-ab0b-cdf022de5531,,model,744fa4b4-5586-40f1-afaa-1f9d039c6da8,intervention,af07789a-54e7-46ef-913d-12b62b4a82ef,78,96754377-601d-40ec-9c00-7a929dc8930a,mean,TRUE,4,0,sd,0,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-10-04 08:30:27,FALSE,%,ca6ac45f-acb4-48e1-84a1-bfbe12019528,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,not reported,C57BL/6,m,TRUE,FALSE,not reported,FALSE,5-0,Inhalative,79,group,no,TRUE,,,other,Tatsushi Mutoh,bifurcation of anterior and middle cerebral arrtery,8 weeks,TRUE,,MRI scan technologies,A 5–0 blunted white monofilament nylon suture,20-26 g,TRUE,tmutoh@tiara.ocn.ne.jp,Isoflurane,FALSE,,,TRUE,,TRUE,,TRUE,left external carotid artery,1,1,,1,1,78,Mortality Rate,Mean,Mortality rate (%),TRUE,%,SD,Mortality Rate,SAH,SAH,SAH,SAH
f526e2e8-f447-497e-91ed-9612ef7806ae,dee61796-1b46-4e5f-9755-a3af31005637,,2017,277d389d-cb9f-4bd2-9d8e-ae76e0c48f50,0bbcae19-e96d-4902-89b6-9d4ca650a442,,model,744fa4b4-5586-40f1-afaa-1f9d039c6da8,intervention,af07789a-54e7-46ef-913d-12b62b4a82ef,79,adee89b4-f237-44fb-95df-88ac939166cc,mean,TRUE,5,0,sd,0,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-10-04 08:30:27,FALSE,%,9737eead-40a8-43ff-a353-0a88ae26d583,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,not reported,C57BL/6,m,TRUE,FALSE,not reported,FALSE,5-0,Inhalative,79,group,no,TRUE,,,other,Tatsushi Mutoh,bifurcation of anterior and middle cerebral arrtery,8 weeks,TRUE,,MRI scan technologies,A 5–0 blunted white monofilament nylon suture,20-26 g,TRUE,tmutoh@tiara.ocn.ne.jp,Isoflurane,FALSE,,,TRUE,,TRUE,,TRUE,left external carotid artery,2,2,,2,2,79,SAH Grade,Mean,SAH grade,TRUE,%,SD,SAH Grade,SAH,SAH,SAH,SAH
f526e2e8-f447-497e-91ed-9612ef7806ae,dee61796-1b46-4e5f-9755-a3af31005637,,2017,277d389d-cb9f-4bd2-9d8e-ae76e0c48f50,0bbcae19-e96d-4902-89b6-9d4ca650a442,,model,744fa4b4-5586-40f1-afaa-1f9d039c6da8,intervention,af07789a-54e7-46ef-913d-12b62b4a82ef,79,adee89b4-f237-44fb-95df-88ac939166cc,mean,TRUE,36,0,sd,0,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-10-04 08:30:27,FALSE,%,9737eead-40a8-43ff-a353-0a88ae26d583,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,not reported,C57BL/6,m,TRUE,FALSE,not reported,FALSE,5-0,Inhalative,79,group,no,TRUE,,,other,Tatsushi Mutoh,bifurcation of anterior and middle cerebral arrtery,8 weeks,TRUE,,MRI scan technologies,A 5–0 blunted white monofilament nylon suture,20-26 g,TRUE,tmutoh@tiara.ocn.ne.jp,Isoflurane,FALSE,,,TRUE,,TRUE,,TRUE,left external carotid artery,2,2,,2,2,79,SAH Grade,Mean,SAH grade,TRUE,%,SD,SAH Grade,SAH,SAH,SAH,SAH
f526e2e8-f447-497e-91ed-9612ef7806ae,dee61796-1b46-4e5f-9755-a3af31005637,,2017,277d389d-cb9f-4bd2-9d8e-ae76e0c48f50,0bbcae19-e96d-4902-89b6-9d4ca650a442,,model,744fa4b4-5586-40f1-afaa-1f9d039c6da8,intervention,af07789a-54e7-46ef-913d-12b62b4a82ef,79,adee89b4-f237-44fb-95df-88ac939166cc,mean,TRUE,35,0,sd,0,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-10-04 08:30:27,FALSE,%,9737eead-40a8-43ff-a353-0a88ae26d583,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,not reported,C57BL/6,m,TRUE,FALSE,not reported,FALSE,5-0,Inhalative,79,group,no,TRUE,,,other,Tatsushi Mutoh,bifurcation of anterior and middle cerebral arrtery,8 weeks,TRUE,,MRI scan technologies,A 5–0 blunted white monofilament nylon suture,20-26 g,TRUE,tmutoh@tiara.ocn.ne.jp,Isoflurane,FALSE,,,TRUE,,TRUE,,TRUE,left external carotid artery,2,2,,2,2,79,SAH Grade,Mean,SAH grade,TRUE,%,SD,SAH Grade,SAH,SAH,SAH,SAH
f526e2e8-f447-497e-91ed-9612ef7806ae,e8f3a66e-4af1-4db5-94f6-57c198c2ef32,,2016,ca4e7f4b-2320-4d78-8f31-66da044ddf17,93e9f786-b4ee-494b-b17a-8440d695913b,,model,10fd61ae-e355-4d08-96d9-a20b0dfe0776,intervention control,21369a52-d9d2-44d4-8814-5f3d2629d666,41,33f8dd47-e888-42b2-aefe-9846ab654bbb,mean,FALSE,0,0,sd,1,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-10-01 12:49:03,FALSE,%,541935f5-0089-443c-9c3e-6ea02ba1828f,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,not reported, C57BL/6,m,TRUE,FALSE,not reported,TRUE,4-0,Injective,35+17,not reported,no,TRUE,tribromoethanol (250 μg/g body weight),,other,Hidenori Suzuki,bifurcation of left anterior AND MIDDLE cerebral artery,10-12 weeks,TRUE,,VEGF antibody,monofilament nylon suture,25-30 g,TRUE,suzuki02@clin.medic.mie-u.ac.jp,,FALSE,24+17,,TRUE,TRUE,TRUE,,TRUE,external carotid artery,1,1,,1,1,41,Mortality rate,Mean,Mortality rate (%),FALSE,%,SD,Mortality rate,SAH,SAH,Sham,Sham
f526e2e8-f447-497e-91ed-9612ef7806ae,e8f3a66e-4af1-4db5-94f6-57c198c2ef32,,2016,f731d888-4e6d-4c0f-a1b2-2a53680294ea,795aa1d5-c2e5-4c7b-98a5-fa0756f75eb7,,model,10fd61ae-e355-4d08-96d9-a20b0dfe0776,intervention control,c89a615c-c508-4f68-985b-a2829b509f69,52,33f8dd47-e888-42b2-aefe-9846ab654bbb,mean,FALSE,27.7,0,sd,1,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-10-01 12:49:03,FALSE,%,6107879f-a945-431a-9efc-ba3e2c3cb6b2,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,not reported, C57BL/6,m,TRUE,FALSE,not reported,TRUE,4-0,Injective,35+17,not reported,no,TRUE,tribromoethanol (250 μg/g body weight),,other,Hidenori Suzuki,bifurcation of left anterior AND MIDDLE cerebral artery,10-12 weeks,TRUE,,VEGF antibody,monofilament nylon suture,25-30 g,TRUE,suzuki02@clin.medic.mie-u.ac.jp,,FALSE,24+17,,TRUE,TRUE,TRUE,,TRUE,external carotid artery,2,2,,2,2,52,Mortality rate,Mean,Mortality rate (%),FALSE,%,SD,Mortality rate,SAH,SAH,SAH,SAH
f526e2e8-f447-497e-91ed-9612ef7806ae,e93bcb1c-7d8a-4dbd-b465-696b2bd97c95,,2017,cbafe17a-e654-48d6-ac8a-ee43922609dc,9b2f8cbd-3da7-4041-8ad6-45d8deee3ebe,,model,65a22c0a-c831-426c-a903-58a783fda3e2,,,21,b48f6f50-4a77-4120-bd86-9086094c44b6,mean,TRUE,19.04,0,sd,1,1d362025-1467-4810-8d69-52df43b69821,2021-10-13 13:27:53,FALSE,%,37b56d08-7ef1-4e7a-aacd-4abb497b848e,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,yes,C57BL/6,male,FALSE,FALSE,yes,TRUE,5-0 monofilament ,Injective,,other conditions,no,FALSE,"midazolam, fentanyl, medetomidine",Experimental animals had free access to food and water before and after surgery,not reported,Nikolaus Plesnila,,,FALSE,,two-photon microscopy,,20-23g,TRUE,nikolaus.plesnila@med.uni-muenchen.de,,TRUE,11,,FALSE,TRUE,TRUE,15 minutes,TRUE,left ECA,SAH,SAH,,SAH,SAH,21,mortality,Mean,Mortality rate (%),TRUE,%,SD,mortality,SAH,SAH,,
f526e2e8-f447-497e-91ed-9612ef7806ae,e93bcb1c-7d8a-4dbd-b465-696b2bd97c95,,2017,cbafe17a-e654-48d6-ac8a-ee43922609dc,9b2f8cbd-3da7-4041-8ad6-45d8deee3ebe,,model,65a22c0a-c831-426c-a903-58a783fda3e2,,,21,b48f6f50-4a77-4120-bd86-9086094c44b6,mean,TRUE,23.8,0,sd,2,1d362025-1467-4810-8d69-52df43b69821,2021-10-13 13:27:53,FALSE,%,37b56d08-7ef1-4e7a-aacd-4abb497b848e,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,yes,C57BL/6,male,FALSE,FALSE,yes,TRUE,5-0 monofilament ,Injective,,other conditions,no,FALSE,"midazolam, fentanyl, medetomidine",Experimental animals had free access to food and water before and after surgery,not reported,Nikolaus Plesnila,,,FALSE,,two-photon microscopy,,20-23g,TRUE,nikolaus.plesnila@med.uni-muenchen.de,,TRUE,11,,FALSE,TRUE,TRUE,15 minutes,TRUE,left ECA,SAH,SAH,,SAH,SAH,21,mortality,Mean,Mortality rate (%),TRUE,%,SD,mortality,SAH,SAH,,
f526e2e8-f447-497e-91ed-9612ef7806ae,e93bcb1c-7d8a-4dbd-b465-696b2bd97c95,,2017,ba8db34d-f134-4f14-b6e1-f186c4ab8bf0,1657e4ad-082d-4403-9778-2f1ec61bb09c,,model,4812885b-f80b-451a-bc27-1cdc908b630e,,,11,b48f6f50-4a77-4120-bd86-9086094c44b6,mean,TRUE,0,0,sd,1,1d362025-1467-4810-8d69-52df43b69821,2021-10-13 13:27:53,FALSE,%,11e6b748-4957-44de-9818-2f10c56a680b,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,yes,C57BL/6,male,FALSE,FALSE,yes,TRUE,5-0 monofilament ,Injective,,other conditions,no,FALSE,"midazolam, fentanyl, medetomidine",Experimental animals had free access to food and water before and after surgery,not reported,Nikolaus Plesnila,,,FALSE,,two-photon microscopy,,20-23g,TRUE,nikolaus.plesnila@med.uni-muenchen.de,,TRUE,11,,FALSE,TRUE,TRUE,15 minutes,TRUE,left ECA,SHAM,SHAM,,SHAM,SHAM,11,mortality,Mean,Mortality rate (%),TRUE,%,SD,mortality,SHAM,SHAM,,
